cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
14,9,15.85499999999997,-2.4248411655426025,-11.957725524902344,280,3,17,0
14,10,18.77499999999997,-3.2344367504119873,-10.692581176757812,280,4,20,0
14,11,18.519999999999982,-1.594402551651001,-8.507299423217773,280,4,24,3
14,12,16.29199999999998,-3.52082896232605,-5.325994968414307,279,3,44,0
14,13,20.424999999999997,-3.4366886615753174,-4.603353500366211,280,4,9,0
14,14,23.919999999999987,-2.2003121376037598,-1.8318320512771606,280,5,7,0
14,15,20.179999999999975,-1.7313013076782227,-0.8262912631034851,280,4,7,0
14,16,19.30999999999994,-3.4450151920318604,2.0897467136383057,280,4,8,0
14,17,19.815,-2.766155481338501,3.5026705265045166,280,4,15,0
14,18,14.356999999999955,-2.062352418899536,5.131503105163574,274,3,17,0
14,19,8.358999999999995,-1.7337591648101807,7.6470818519592285,183,1,23,0
14,20,6.107,-2.251610517501831,9.301505088806152,209,1,2,0
15,3,3.2259999999999978,-1.010636806488037,-23.232410430908203,137,0,24,0
15,4,4.129999999999997,-1.53948974609375,-21.009700775146484,135,0,8,0
15,5,12.00599999999998,-0.5480857491493225,-19.09979248046875,242,2,14,0
15,6,14.239999999999963,-1.241437315940857,-17.939937591552734,280,3,21,0
15,7,14.479999999999961,-1.528420329093933,-15.619132995605469,280,3,18,0
15,8,12.756000000000007,0.0617082342505455,-13.454975128173828,232,2,24,1
15,9,15.339999999999963,-0.2412567436695099,-11.00326156616211,280,3,15,0
15,10,15.924999999999951,-0.25909867882728577,-9.012219429016113,280,3,6,0
15,11,17.48499999999997,0.8264617323875427,-8.719564437866211,280,4,8,7
15,12,15.530999999999969,0.46717289090156555,-5.7627739906311035,277,3,19,5
15,13,17.40599999999997,-1.0411008596420288,-3.9757237434387207,272,3,18,3
15,14,23.814999999999962,-0.6634032726287842,-1.1307151317596436,280,5,7,3
15,15,20.934999999999977,0.42446368932724,0.24588337540626526,280,4,6,0
15,16,17.664999999999996,-0.3055168688297272,1.2947968244552612,275,3,13,0
15,17,16.81599999999998,-1.0220799446105957,3.387486696243286,262,3,4,7
15,18,12.820999999999918,-1.471303105354309,6.847719192504883,267,3,13,9
15,19,7.233999999999996,1.1085553169250488,7.971573352813721,193,1,15,0
15,20,3.8399999999999954,1.1324986219406128,10.789588928222656,135,0,15,0
15,21,3.7949999999999955,0.8759769797325134,11.829572677612305,130,0,12,2
15,22,4.144999999999997,0.9942136406898499,12.950321197509766,135,0,5,0
16,3,3.9559999999999973,2.7535269260406494,-22.903484344482422,137,0,7,0
16,4,11.754999999999983,2.826430082321167,-21.510005950927734,245,2,9,0
16,5,8.099999999999996,1.9790061712265015,-20.32958984375,195,1,6,0
16,6,12.086999999999984,1.3104968070983887,-17.912227630615234,244,2,7,0
16,7,11.823999999999979,1.3354175090789795,-15.093897819519043,243,2,13,0
16,8,12.088999999999979,1.5218698978424072,-13.723081588745117,243,2,8,0
16,9,15.426999999999966,1.448291301727295,-11.267914772033691,274,3,11,5
16,10,12.21999999999998,2.3510782718658447,-10.527641296386719,235,2,6,3
16,11,19.964999999999986,1.7383737564086914,-7.358810901641846,280,4,13,4
16,12,16.904999999999937,3.1341569423675537,-5.075742244720459,275,3,23,2
16,13,19.189999999999927,1.3292362689971924,-3.337723970413208,280,4,24,0
16,14,19.799999999999965,1.30472993850708,-2.7987184524536133,280,4,19,0
16,15,18.739999999999974,1.6656866073608398,-0.3059925436973572,280,4,10,0
16,16,18.659999999999958,2.644810914993286,1.9287045001983643,280,4,14,0
16,17,15.279999999999925,1.5542269945144653,3.035966396331787,280,3,4,0
16,18,9.214,2.917799711227417,6.425158977508545,183,1,10,0
16,19,10.626999999999999,1.544271469116211,7.312319755554199,219,2,22,3
16,20,8.922999999999979,1.8400144577026367,10.251343727111816,181,1,5,0
16,21,8.066999999999995,3.46590256690979,11.494584083557129,179,1,22,2
16,22,4.362999999999997,2.046069860458374,13.145284652709961,131,0,4,1
17,4,3.7469999999999977,4.115035057067871,-21.60696029663086,139,0,7,0
17,5,8.084999999999996,4.253757953643799,-19.95069122314453,195,1,9,0
17,6,8.09999999999999,5.64970064163208,-17.452672958374023,195,1,6,0
17,7,8.051999999999994,5.841841697692871,-15.708105087280273,194,1,11,0
17,8,11.776000000000003,5.0747480392456055,-13.130449295043945,222,2,19,5
17,9,7.888999999999998,6.431643009185791,-12.52206802368164,198,1,5,0
17,10,14.324999999999987,5.767495632171631,-9.343803405761719,265,3,38,3
17,11,10.654000000000005,4.63067626953125,-7.938246250152588,238,2,60,0
17,12,16.632999999999942,6.214540481567383,-5.754040718078613,271,3,18,3
17,13,17.35999999999996,4.619134426116943,-3.88834285736084,280,4,4,3
17,14,11.530999999999992,4.3360772132873535,-2.034311532974243,227,2,7,0
17,15,17.089999999999954,5.319868087768555,0.8832681775093079,280,4,9,0
17,16,18.389999999999937,3.9384522438049316,1.6105855703353882,280,4,15,0
17,17,11.216999999999972,4.658350467681885,3.008277416229248,224,2,14,0
17,18,6.744999999999997,5.075477123260498,5.323789119720459,185,1,31,0
17,19,7.730999999999997,3.8910388946533203,6.9773850440979,182,1,6,0
18,6,7.982999999999997,6.588723659515381,-17.177928924560547,196,1,7,0
18,7,7.747999999999998,6.639765739440918,-15.055768013000488,196,1,6,0
18,8,7.275999999999998,6.641411304473877,-14.293274879455566,197,1,12,0
18,9,6.969999999999997,8.438278198242188,-11.82349967956543,200,1,15,0
18,10,10.650999999999904,8.13944149017334,-10.89082145690918,267,2,1,0
18,11,15.01699999999992,7.642699718475342,-7.82824182510376,264,3,16,8
18,12,16.09999999999996,6.911563396453857,-6.2636027336120605,280,3,22,0
18,13,11.724999999999984,6.860559940338135,-4.60841703414917,230,2,18,2
18,14,7.115000000000002,6.967818260192871,-1.0704379081726074,250,2,0,0
18,15,10.97299999999997,6.848511219024658,-0.7799001932144165,266,3,7,0
18,16,11.191999999999995,7.7415595054626465,1.918790340423584,219,2,8,0
18,17,6.9689999999999985,7.352154731750488,3.3858585357666016,188,1,8,0
18,18,-0.9819999999999994,6.642253398895264,5.299309253692627,151,0,96,0
19,8,6.029000000000001,11.379914283752441,-13.293432235717773,213,1,5,0
19,9,10.676999999999964,10.645686149597168,-11.299274444580078,239,2,35,0
19,10,10.438999999999972,9.994937896728516,-10.433622360229492,238,2,48,0
19,11,5.942999999999998,9.796063423156738,-7.39960241317749,191,1,41,0
19,12,6.638999999999998,9.440449714660645,-5.742624759674072,178,1,7,0
19,13,3.873999999999997,9.492566108703613,-4.364654064178467,193,1,38,0
19,14,2.1070000000000007,9.605706214904785,-2.9686942100524902,154,0,2,0
19,15,9.257999999999976,9.886567115783691,0.8921114206314087,236,2,8,0
19,16,9.913999999999959,9.696087837219238,1.595848560333252,233,2,4,0
20,7,3.1909999999999847,14.455679893493652,-15.434904098510742,202,1,117,0
20,8,6.124000000000001,13.959385871887207,-14.559158325195312,213,1,1,0
20,9,6.124000000000001,12.713935852050781,-12.614323616027832,213,1,1,0
20,10,2.493,12.354613304138184,-9.955608367919922,141,0,24,0
20,11,2.025000000000001,12.46198558807373,-8.591255187988281,155,0,2,0
20,12,1.687000000000001,12.565075874328613,-6.529882907867432,159,0,1,0
21,6,0.6699999999999885,17.354190826416016,-16.997581481933594,210,1,160,0
21,7,1.434999999999986,16.270675659179688,-16.069412231445312,210,1,142,0
21,8,6.224000000000001,14.934172630310059,-14.836299896240234,213,1,2,0
21,9,2.1520000000000006,15.297598838806152,-12.39189338684082,154,0,2,0
21,10,-1.745999999999998,14.812182426452637,-10.776212692260742,153,0,108,0
22,6,0.6249999999999889,17.5096435546875,-17.03228759765625,210,1,160,0
