dataset,seed,cell_x,cell_y,centroid_index,fitness,home_depth,bulk_depth,median_bulk_depth,centroid_to_home_euclidean,high_blowup_target,high_blowup_touch_count,any_disagreement_target,any_disagreement_touch_count,geodesic_assignment_count,log_geodesic_assignment_count
horseshoe,1003,9,2,227,17.43499999999994,24.540478611143993,27.385622208265964,23.266634468733564,24.03867410226756,True,1,True,2,3,1.3862943611198906
horseshoe,1003,9,3,228,17.664999999999907,23.22516417816752,26.228818611478683,21.90631193761532,22.494783254003604,False,0,True,5,11,2.4849066497880004
horseshoe,1003,9,4,229,17.589999999999947,21.214994410450917,25.185180196468238,20.499759326551096,20.98618296576276,False,0,True,7,17,2.8903717578961645
horseshoe,1003,9,5,230,22.264999999999933,19.71736623999748,24.213620513978263,19.547822685185533,19.521056786932395,False,0,True,15,38,3.6635616461296463
horseshoe,1003,9,6,231,19.05999999999992,18.29016811335454,23.499178301818397,18.53159912899898,18.10995917894642,False,0,True,13,37,3.6375861597263857
horseshoe,1003,9,7,232,17.86999999999995,16.92787464158872,22.977764356395312,17.357901484481648,16.76653707913086,False,0,True,11,65,4.189654742026425
horseshoe,1003,9,8,233,19.75999999999996,15.663108140855439,22.613808379723817,16.59937016056514,15.508387748793632,False,0,True,16,120,4.795790545596741
horseshoe,1003,9,9,234,18.474999999999934,14.593880686100414,22.353021324038373,16.200431741145607,14.357945406160763,False,0,True,9,94,4.553876891600541
horseshoe,1003,9,10,235,21.929999999999964,13.736309234863336,22.290281514572886,15.933540935444933,13.34309869497905,False,0,True,6,35,3.58351893845611
horseshoe,1003,9,11,236,21.399999999999974,12.589287373601215,22.353882318695288,15.613727907485526,12.4969256243249,False,0,True,4,15,2.772588722239781
horseshoe,1003,9,12,237,17.719999999999963,12.031938418896935,22.6610037869043,15.688088211908845,11.855597754401213,False,0,True,10,25,3.258096538021482
horseshoe,1003,9,13,238,19.639999999999958,11.665018871839033,23.15879509480237,15.694615615258838,11.45357703718432,False,0,True,11,41,3.7376696182833684
horseshoe,1003,9,14,239,15.421999999999928,11.708293842714335,23.61357306554164,16.22804741512455,11.31639680099487,False,0,True,11,74,4.31748811353631
horseshoe,1003,9,15,240,18.369999999999962,11.929465960090951,24.31158011481231,17.64883535433296,11.45357703718432,False,0,True,10,84,4.442651256490317
horseshoe,1003,9,16,241,15.508000000000017,12.32773137889217,25.14644244865659,18.622748223856792,11.855597754401213,False,0,True,11,80,4.394449154672439
horseshoe,1003,9,17,242,9.143999999999972,12.724205600616425,26.0697608842547,20.03235239480274,12.4969256243249,False,0,True,12,66,4.204692619390966
horseshoe,1003,9,18,243,10.261999999999983,13.594953691879969,27.21197852433636,21.53864130286033,13.34309869497905,False,0,True,5,42,3.7612001156935624
horseshoe,1003,9,19,244,7.019999999999998,14.663116373598417,28.462440456916593,23.00522811317641,14.357945406160765,False,0,True,15,63,4.1588830833596715
horseshoe,1003,9,20,245,5.973999999999999,15.806622081584903,29.844605604922396,24.590745112525344,15.50838774879363,False,0,True,6,21,3.091042453358316
horseshoe,1003,10,3,253,19.934999999999928,24.939676835393517,26.104409447817016,21.564859854752026,24.609310159423583,False,0,True,3,3,1.3862943611198906
horseshoe,1003,10,4,254,19.07499999999995,23.732873822329438,25.114334267300446,20.51806369725627,23.23838953866164,False,0,True,8,12,2.5649493574615367
horseshoe,1003,10,5,255,19.03999999999994,22.128737795122113,24.13525910417054,19.564574901921848,21.92429088834453,False,0,True,3,4,1.6094379124341003
horseshoe,1003,10,6,256,18.784999999999933,20.883324053939198,23.464499688258996,18.65732641276155,20.677850331724844,True,2,True,4,9,2.302585092994046
horseshoe,1003,10,7,257,21.359999999999946,19.72265393165053,22.9472516144681,17.567066811440643,19.512038297009813,False,0,True,7,21,3.091042453358316
horseshoe,1003,10,8,258,22.35499999999997,18.657935195062688,22.667754771365715,17.135058711164113,18.44215181167968,False,0,True,15,41,3.7376696182833684
horseshoe,1003,10,9,259,22.379999999999974,17.90205872701679,22.491741700077387,16.2325044173333,17.485807649759863,False,0,True,18,39,3.6888794541139363
horseshoe,1003,10,10,260,20.909999999999947,17.397516803273547,22.796868539059904,16.84290370597613,16.66256749909987,False,0,True,6,13,2.6390573296152584
horseshoe,1003,10,11,261,19.70499999999993,16.225544318025467,22.436583581274046,15.941567861065911,15.992999185206505,False,0,True,5,8,2.1972245773362196
horseshoe,1003,10,12,262,19.339999999999932,15.836156925508398,23.277278222475044,16.404519255805184,15.497034264409134,True,1,True,10,18,2.9444389791664403
horseshoe,1003,10,13,263,14.487999999999914,15.473161135476285,23.23359712591474,16.406025379146907,15.191685220041375,False,0,True,10,50,3.9318256327243257
horseshoe,1003,10,14,264,14.494999999999981,15.652774857935666,23.75308579665866,17.01390309934493,15.08852906799316,False,0,True,15,63,4.1588830833596715
horseshoe,1003,10,15,265,16.87499999999996,15.641285528805309,24.45676744636136,18.13295218121016,15.191685220041375,False,0,True,15,43,3.784189633918261
horseshoe,1003,10,16,266,16.914999999999953,16.111389506355028,25.23492913145009,19.36628136964866,15.497034264409134,False,0,True,17,51,3.9512437185814275
horseshoe,1003,10,17,267,10.397999999999975,16.320101598694226,26.21882770810474,20.518032431266892,15.992999185206505,False,0,True,5,18,2.9444389791664403
horseshoe,1003,10,18,268,7.177999999999997,16.871308314822826,27.494524411083262,22.511928547344997,16.66256749909987,False,0,True,6,17,2.8903717578961645
horseshoe,1003,10,19,269,7.408999999999997,17.87849182090658,28.71059192369285,23.907423952436012,17.485807649759863,False,0,True,12,31,3.4657359027997265
horseshoe,1003,10,20,270,7.0509999999999975,18.942321019367903,29.996089097227966,25.283746232526802,18.44215181167968,False,0,True,12,27,3.332204510175204
horseshoe,1003,10,21,271,3.8419999999999974,19.85225241343468,31.321598559736206,26.965438191294503,19.512038297009813,False,0,True,5,28,3.367295829986474
horseshoe,1003,11,4,279,18.179999999999936,26.485927354286254,25.461777615275295,21.455598739411816,25.847312914656055,True,1,True,3,7,2.0794415416798357
horseshoe,1003,11,5,280,20.66999999999991,24.9182802103436,24.630214779810206,20.170944803059783,24.67256305117719,False,0,True,5,7,2.0794415416798357
horseshoe,1003,11,6,281,21.13999999999995,23.884397162025603,23.95906561511296,19.768708790730887,23.571897057699456,False,0,True,7,20,3.044522437723423
horseshoe,1003,11,7,282,21.739999999999934,23.04290425583525,23.465229902429744,18.979760584554768,22.556162684764104,False,0,True,12,39,3.6888794541139363
horseshoe,1003,11,8,283,20.649999999999935,22.042629186654295,23.178080475661375,17.85887475748112,21.637324233892855,False,0,True,10,27,3.332204510175204
horseshoe,1003,11,9,284,21.66499999999996,21.66892629859449,23.082067578671253,17.472167561870364,20.828209373874834,True,1,True,7,9,2.302585092994046
horseshoe,1003,11,10,285,23.014999999999972,21.286288132390876,22.994319696334557,17.096842172530355,20.142045383218314,False,0,True,1,3,1.3862943611198906
horseshoe,1003,11,11,286,19.66499999999994,20.444365837233626,23.476075030898354,17.02008277537175,19.591754885552824,False,0,False,0,1,0.6931471805599453
horseshoe,1003,11,12,287,19.039999999999942,19.66988734310514,23.73223746617571,17.15958865386397,19.189030917423572,False,0,True,7,13,2.6390573296152584
horseshoe,1003,11,13,288,19.75499999999996,19.25809910759729,24.123720654730477,18.41834938667996,18.943287369999712,False,0,True,6,27,3.332204510175204
horseshoe,1003,11,14,289,16.169999999999952,19.385857730623574,24.527678125504078,18.919831397704638,18.860661334991452,False,0,True,25,83,4.430816798843313
horseshoe,1003,11,15,290,13.149999999999899,19.39988257453627,25.22609232936436,19.614220690224155,18.943287369999712,False,0,True,9,15,2.772588722239781
horseshoe,1003,11,16,291,14.926999999999964,19.666315556729412,26.085570721976836,20.2920472309983,19.189030917423572,False,0,True,10,19,2.995732273553991
horseshoe,1003,11,17,292,10.819999999999968,20.428527789068653,27.168755225973328,21.86777028137435,19.591754885552824,False,0,True,13,28,3.367295829986474
horseshoe,1003,11,18,293,9.871999999999979,20.68351286185293,28.308799725073584,23.51731066990045,20.142045383218314,False,0,True,16,42,3.7612001156935624
horseshoe,1003,11,19,294,7.644999999999996,21.41905026204077,29.601396426481244,24.983424144915727,20.828209373874834,False,0,True,4,4,1.6094379124341003
horseshoe,1003,11,20,295,3.8789999999999973,22.04784476882974,30.773732425583063,26.131766678784263,21.637324233892855,False,0,True,6,9,2.302585092994046
horseshoe,1003,11,21,296,4.048999999999998,23.077892654556003,32.32114459703811,27.977093455427067,22.556162684764104,False,0,True,10,30,3.4339872044851463
horseshoe,1003,12,3,303,20.899999999999892,30.243655966874947,27.512921327482644,22.719542032168857,29.836182452138576,False,0,True,5,6,1.9459101490553132
horseshoe,1003,12,4,304,24.649999999999874,28.95338544322943,26.30028116855431,21.856439213662515,28.71589081232153,False,0,True,4,7,2.0794415416798357
horseshoe,1003,12,5,305,23.67499999999994,28.065861820452096,25.563908925986105,20.990501280853657,27.663227717519522,False,0,True,7,16,2.833213344056216
horseshoe,1003,12,6,306,24.154999999999973,27.14261935798101,24.99254530948833,20.347253127429436,26.6861973899581,False,0,True,13,37,3.6375861597263857
horseshoe,1003,12,7,307,22.13999999999997,26.21203216623371,24.57040802087782,19.621381962783055,25.793395962892728,False,0,True,10,24,3.2188758248682006
horseshoe,1003,12,8,308,21.699999999999942,25.568531806659802,24.406051451621728,19.736258187731252,24.993851248649804,False,0,True,4,8,2.1972245773362196
horseshoe,1003,12,9,309,22.10999999999996,25.437944347698778,24.443281043658253,19.610802385699557,24.296771513083666,False,0,True,7,9,2.302585092994046
horseshoe,1003,12,10,310,19.514999999999915,24.580423134008992,24.423611681483397,18.84444972450209,23.71119550880243,False,0,True,3,6,1.9459101490553132
horseshoe,1003,12,11,311,17.389999999999898,23.757318407279037,24.404482681572944,18.9826490738013,23.245551396613703,False,0,True,1,2,1.0986122886681098
horseshoe,1003,12,12,312,10.562999999999947,23.500890995365737,24.93080376031494,19.047940389925376,22.907154074368645,False,0,True,1,1,0.6931471805599453
horseshoe,1003,12,13,313,6.828999999999995,23.005924504589046,25.30221159603753,19.540645173136816,22.701694575943378,False,0,True,1,1,0.6931471805599453
horseshoe,1003,12,14,314,19.044999999999927,23.08501522965764,25.966722395023595,20.05047397225144,22.632793601989743,True,3,True,17,33,3.5263605246161616
horseshoe,1003,12,15,315,10.17399999999995,23.1953894635217,26.67553430354365,21.495320898012807,22.701694575943378,False,0,True,4,8,2.1972245773362196
horseshoe,1003,12,16,316,10.231999999999951,23.53301312090716,28.02776705134626,23.02194352893126,22.907154074368645,False,0,True,4,5,1.791759469228055
horseshoe,1003,12,17,317,11.11499999999998,23.81236056383299,29.549334257706974,24.43374736085191,23.245551396613703,False,0,False,0,1,0.6931471805599453
horseshoe,1003,12,18,318,7.501999999999996,24.26468380138517,30.25586731349374,25.164878725616685,23.71119550880243,False,0,True,2,3,1.3862943611198906
horseshoe,1003,12,19,319,7.709999999999996,24.836184603891734,31.516131061293898,26.867676239595713,24.296771513083666,False,0,True,1,4,1.6094379124341003
horseshoe,1003,13,3,328,22.059999999999942,33.113581227614745,28.593879965777905,24.04613274176665,32.789854333829965,False,0,True,3,4,1.6094379124341003
horseshoe,1003,13,4,329,21.389999999999937,32.41930677153476,27.680720380587093,23.194948048091,31.77387526037165,True,2,True,6,19,2.995732273553991
horseshoe,1003,13,5,330,21.87999999999994,31.346327519995,27.048626521614484,22.91359577894875,30.825815993543884,False,0,True,13,24,3.2188758248682006
horseshoe,1003,13,6,331,23.77999999999989,30.435076311037893,26.52180610258692,21.961863258617004,29.952126720022605,False,0,True,7,12,2.5649493574615367
horseshoe,1003,13,7,332,23.869999999999983,29.88375388519449,26.148604911876625,21.674367115641072,29.15949312342477,False,0,True,6,10,2.3978952727983707
horseshoe,1003,13,8,333,18.484999999999918,29.316566354579464,26.017510882900854,20.987655068171506,28.4546896689477,False,0,True,2,2,1.0986122886681098
horseshoe,1003,13,9,334,17.86999999999989,29.266346944264658,25.98785646148187,20.93743565785669,27.84438668520963,False,0,True,3,3,1.3862943611198906
horseshoe,1003,13,10,335,18.744999999999937,28.094088963779864,26.43381511900779,21.219968293544298,27.334914603362822,False,0,True,7,8,2.1972245773362196
horseshoe,1003,13,11,336,18.549999999999986,27.43531282435029,26.80971313700514,21.36051408296393,26.931996280429992,False,0,True,4,5,1.791759469228055
horseshoe,1003,13,12,337,17.659999999999897,27.1532215824874,27.19814096587654,21.76870365110908,26.64046680715917,False,0,True,4,4,1.6094379124341003
horseshoe,1003,13,14,339,16.75499999999999,27.053158296647137,28.503729897686732,22.941234164744422,26.404925868988034,True,2,True,6,20,3.044522437723423
horseshoe,1003,13,16,341,6.6919999999999975,30.611232120638384,31.91023679001977,26.49930798873567,26.64046680715917,False,0,True,1,1,0.6931471805599453
horseshoe,1003,13,17,342,10.428999999999956,29.98036452133173,32.09572401800555,27.10473576512869,26.931996280429992,False,0,True,1,1,0.6931471805599453
horseshoe,1003,14,3,353,21.64499999999992,36.49469976576414,30.280239926797332,27.060598835863317,35.89720427595626,False,0,True,2,5,1.791759469228055
horseshoe,1003,14,4,354,23.494999999999923,35.795227412882824,29.621215984864783,25.610451936669183,34.97161529951973,True,1,True,10,20,3.044522437723423
horseshoe,1003,14,5,355,24.72499999999992,34.61461935515881,29.018608725104766,25.098313997058277,34.11254401629657,False,0,True,9,14,2.70805020110221
horseshoe,1003,14,6,356,23.559999999999974,34.05141085493569,28.778686739809764,24.214367337809605,33.325134998199744,True,1,True,10,15,2.772588722239781
horseshoe,1003,14,7,357,24.334999999999958,33.67427249191608,28.74075683092297,24.228509420608397,32.614579053101416,False,0,True,3,4,1.6094379124341003
horseshoe,1003,14,9,359,19.51499999999995,32.46332566793512,28.668614433563697,24.32481587717111,31.444309460877406,False,0,True,3,3,1.3862943611198906
horseshoe,1003,14,10,360,22.15499999999995,31.52680878248586,29.08083590129398,24.14011387658475,30.99406852881827,False,0,True,7,8,2.1972245773362196
horseshoe,1003,15,2,377,23.699999999999957,40.61921758925755,33.353429951105696,30.445633341236142,40.02929608493715,False,0,True,4,7,2.0794415416798357
horseshoe,1003,15,3,378,24.879999999999857,39.868265310032704,32.520930508635246,29.232609572100383,39.121630412153536,True,1,True,9,12,2.5649493574615367
horseshoe,1003,15,4,379,24.364999999999963,38.77261891317178,31.85481823796698,28.14089752261064,38.274097872229554,True,1,True,5,9,2.302585092994046
horseshoe,1003,15,5,380,24.334999999999983,38.32062301601765,31.462704694391526,27.57691832472833,37.490776872974706,False,0,False,0,0,0.0
horseshoe,1003,15,6,381,21.649999999999892,37.64014313495287,31.118618122565042,27.476653341041512,36.77577074547373,True,1,True,3,5,1.791759469228055
horseshoe,1003,15,7,382,20.04499999999993,37.805102492665526,31.97420775420164,28.080392081074315,36.133135182079144,False,0,True,1,1,0.6931471805599453
horseshoe,1003,15,8,383,21.22999999999991,38.491305936183096,32.65148050909424,28.62268626009329,35.56679326320364,True,1,True,2,2,1.0986122886681098
horseshoe,1003,15,10,385,19.099999999999927,43.305681164370256,37.21949177554093,33.58097075277905,34.677441878611624,False,0,True,3,5,1.791759469228055
horseshoe,1003,15,11,386,18.999999999999936,44.952557831890005,38.811732724233,35.227847420298794,34.360731111552965,False,0,True,2,3,1.3862943611198906
horseshoe,1003,16,1,401,21.344999999999917,44.774075877766954,36.76330291833929,34.42338202740904,44.16769135622955,False,0,True,1,2,1.0986122886681098
horseshoe,1003,16,2,402,23.654999999999927,44.292516099280625,36.264374832779154,33.941822248922705,43.27464846778571,False,0,True,4,4,1.6094379124341003
horseshoe,1003,16,3,403,25.509999999999923,44.058962941838544,36.03448623684936,33.708269091480624,42.436453917121774,True,3,True,8,8,2.1972245773362196
horseshoe,1003,16,4,404,24.944999999999972,45.23076979661514,37.059941281479716,34.88007594625722,41.65641874774967,False,0,False,0,2,1.0986122886681098
