evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
149,mutated_elite,2.6929999999999983,0.5143788039195419,0.9059724608124556,-0.8585348725318909,-0.47144752740859985,5,4,False,False,False,136,0,3,3,4.24675178527832,2.079268455505371,2.396126742398761,2.403308153152466,True,False,0.4371589604532235
150,mutated_elite,-0.8919999999999998,-0.9747313898822979,0.8734534899181536,-1.2385869026184082,-1.0297001600265503,4,2,True,False,False,151,0,96,0,2.3949766159057617,1.6458659172058105,1.20294308601541,1.2107099294662476,True,False,0.1430897615276155
151,mutated_elite,0.43700000000000017,-0.9061859669249545,-0.9718208588975943,-1.0559056997299194,-0.6606828570365906,4,3,False,False,False,144,0,77,0,4.347439289093018,0.2922925651073456,1.0033918238783728,1.3618810176849365,True,False,0.25617412847643106
152,mutated_elite,7.872999999999997,-0.9083009037561448,0.246135389365517,-0.011754795908927917,0.40669912099838257,6,5,True,True,False,221,2,18,0,7.920304775238037,1.011926531791687,6.780488463716255,0.733673095703125,True,False,0.3133399828210518
153,mutated_elite,3.6449999999999982,0.9686598345896892,-0.3013742126294579,-1.0090727806091309,-0.5657618641853333,4,3,True,True,False,175,1,73,3,6.0858612060546875,1.748669981956482,1.1937283260241642,3.7542574405670166,True,False,0.3533040340063279
154,mutated_elite,-0.7850000000000006,-0.9746570516785532,-0.34645203600585606,0.15706048905849457,0.024772219359874725,7,5,False,False,False,155,0,81,0,1.6199584007263184,0.4706043303012848,1.7706555083584377,0.39164695143699646,True,False,0.23653036405070033
155,mutated_elite,4.738,-0.39341117417828686,-0.9202301046718435,0.07626444101333618,0.05649455636739731,7,5,False,False,False,201,1,1,0,1.544266700744629,0.3870539963245392,1.132697929605423,0.21976341307163239,True,False,0.25887903054458883
156,mutated_elite,2.201999999999994,-0.03852717659266557,-0.7258243781677354,-0.2773362994194031,0.31402039527893066,6,5,False,False,False,139,0,37,0,5.825317859649658,0.7020389437675476,2.9183009275074796,1.5804857015609741,True,False,0.26422967623213844
157,mutated_elite,-1.2380000000000002,-0.7665785609020481,-0.9718408650434206,-0.14842216670513153,-0.029176972806453705,6,5,False,False,False,154,0,95,0,1.719008445739746,0.22756065428256989,0.9278663241120397,0.30565327405929565,False,False,0.2608232085794102
158,mutated_elite,4.994,0.279849405368588,-0.854303041383684,0.4550630450248718,0.9575043320655823,7,6,False,False,False,198,1,2,0,2.4358952045440674,1.029293179512024,5.584560589106374,0.4758729934692383,True,False,0.34836804382195485
159,mutated_elite,0.27199999999999935,-0.8756880060369893,-0.5523742912278903,0.05651275813579559,-0.16901683807373047,7,4,False,False,False,144,0,74,0,4.3228349685668945,0.2614283263683319,2.003058310801439,1.1973127126693726,True,False,0.26945238029885393
