seed,evaluation,fitness,source,blowup_ratio,geodesic_cell_x,geodesic_cell_y,geodesic_cell_arrival_rank,geodesic_cell_first_evaluation,evaluations_since_first_geodesic_cell_arrival,actual_run_inserted,actual_run_replaced
1003,15635,0.6450000000000001,mutated_elite,1.030934336946856,4,9,80,10003,5632,False,False
1003,15638,21.879999999999942,mutated_elite,1.9664561698310197,15,3,7,13574,2064,True,True
1003,15640,1.4050000000000011,mutated_elite,1.0359946336473462,7,17,111,10136,5504,False,False
1003,15641,2.248,mutated_elite,1.1302440717886288,6,12,241,10001,5640,False,False
1003,15646,-2.4339999999999997,mutated_elite,1.0958445887270813,5,15,6,11030,4616,False,False
1003,15656,17.029999999999937,mutated_elite,1.2847586285927977,12,4,2,14420,1236,False,False
1003,15676,3.6529999999999974,mutated_elite,1.511052960965582,7,17,112,10136,5540,False,False
1003,15680,17.719999999999963,mutated_elite,1.2116155533582667,9,12,17,10066,5614,True,True
1003,15705,12.679999999999907,mutated_elite,1.527437144408012,9,4,10,11660,4045,False,False
1003,15710,24.649999999999874,mutated_elite,1.669000707480422,12,4,3,14420,1290,True,True
1003,15716,13.929999999999955,mutated_elite,1.1833603851117183,7,4,9,10450,5266,False,False
1003,15719,2.8219999999999974,mutated_elite,1.0574608194436756,5,9,37,10659,5060,False,False
1003,15721,2.749999999999999,mutated_elite,1.0147496739378368,5,12,124,10067,5654,False,False
1003,15729,11.443999999999944,mutated_elite,1.0018162307441663,3,8,40,10765,4964,True,True
1003,15732,7.049999999999997,mutated_elite,1.228242115905411,12,14,16,10053,5679,False,False
1003,15756,2.2420000000000004,mutated_elite,1.493780814235099,7,20,1,15756,0,True,False
1003,15759,11.230000000000006,mutated_elite,1.0002309969668894,8,8,55,10386,5373,False,False
1003,15761,5.406999999999998,mutated_elite,1.3865783933007272,7,15,88,10061,5700,False,False
1003,15764,14.72299999999994,mutated_elite,1.3330262494305165,8,13,68,10022,5742,False,False
1003,15770,1.642000000000001,mutated_elite,1.0034470981666521,5,15,7,11030,4740,False,False
1003,15786,5.407999999999995,mutated_elite,1.0753164208072832,10,16,33,10495,5291,False,False
1003,15795,7.994,mutated_elite,1.2279654618562115,7,10,301,10021,5774,False,False
1003,15797,7.004999999999997,mutated_elite,1.9063106507931828,11,14,49,10024,5773,False,False
1003,15804,10.652999999999981,mutated_elite,1.0542688714407351,6,7,30,10193,5611,False,False
1003,15818,2.332,mutated_elite,1.1736826064355212,9,17,38,10213,5605,False,False
1003,15823,3.33899999999999,mutated_elite,1.0114162420240813,8,10,194,10032,5791,False,False
1003,15825,6.204999999999998,mutated_elite,1.0885593939508325,6,13,325,10005,5820,False,False
1003,15826,1.1479999999999935,mutated_elite,1.2506479366755283,7,10,304,10021,5805,False,False
1003,15831,14.149999999999938,mutated_elite,1.317758026417204,9,12,18,10066,5765,False,False
1003,15832,9.92099999999998,mutated_elite,1.0814897198302642,10,16,34,10495,5337,False,False
1003,15848,1.6310000000000004,mutated_elite,1.1437684462804685,7,15,89,10061,5787,False,False
1003,15863,10.036999999999953,mutated_elite,1.722026761479497,11,14,50,10024,5839,False,False
1003,15864,19.959999999999933,mutated_elite,1.215846745555015,15,4,2,10824,5040,False,False
1003,15876,6.6859999999999955,mutated_elite,1.1281833888288593,9,14,44,10062,5814,False,False
1003,15878,17.42499999999994,mutated_elite,1.2852866239173846,12,7,6,11492,4386,False,False
1003,15892,4.654999999999999,mutated_elite,1.2375155524739057,7,15,90,10061,5831,False,False
1003,15894,16.229999999999908,mutated_elite,1.7056403159488431,13,5,14,10794,5100,False,False
1003,15908,13.374999999999893,mutated_elite,1.2195158109945399,11,12,11,10347,5561,False,False
1003,15910,9.256999999999938,mutated_elite,1.0980045173682988,8,6,21,10167,5743,False,False
1003,15912,6.699999999999999,mutated_elite,1.359410230987315,4,8,43,10006,5906,False,False
1003,15926,7.1149999999999975,mutated_elite,1.2038590268787932,9,18,31,10111,5815,False,False
1003,15931,3.1359999999999992,mutated_elite,1.0343285178884796,9,18,32,10111,5820,False,False
1003,15933,17.004999999999903,mutated_elite,1.0956646082770907,13,10,3,11061,4872,False,False
1003,15952,4.769999999999997,mutated_elite,1.0113797077108755,6,9,37,10155,5797,False,False
1003,15954,13.793999999999967,mutated_elite,1.0672339270873363,8,12,23,11083,4871,False,False
1003,15959,5.897999999999996,mutated_elite,1.0690976636329566,7,10,312,10021,5938,False,False
1003,15960,24.19999999999995,mutated_elite,1.1793046895975883,15,3,8,13574,2386,True,True
1003,15962,7.338999999999989,mutated_elite,1.0257286230684863,8,13,71,10022,5940,False,False
1003,15970,2.1659999999999977,mutated_elite,1.026012389212313,8,15,82,10027,5943,False,False
1003,15972,14.334999999999892,mutated_elite,1.5870046546333405,11,6,9,12811,3161,False,False
1003,15974,6.324999999999998,mutated_elite,1.3163907902235028,8,15,83,10027,5947,False,False
1003,15982,6.756999999999998,mutated_elite,1.0220647787770847,8,10,201,10032,5950,False,False
1003,15986,1.942000000000001,mutated_elite,1.116008870304221,6,17,32,10052,5934,False,False
1003,15999,14.84499999999997,mutated_elite,1.3038497951458818,4,11,27,10137,5862,False,False
1003,16003,25.64499999999994,mutated_elite,19.891307306216312,21,1,1,16003,0,True,False
1003,16007,13.279999999999918,mutated_elite,1.0662376164128897,10,7,13,10033,5974,False,False
1003,16011,7.044999999999996,mutated_elite,1.001843267761948,9,15,39,10844,5167,False,False
1003,16016,9.909999999999975,mutated_elite,1.2114623223638237,8,5,20,10750,5266,False,False
1003,16017,16.909999999999904,mutated_elite,1.215968002569493,10,3,1,16017,0,True,False
1003,16024,9.727999999999946,mutated_elite,1.0559853248234101,5,11,91,10041,5983,False,False
1003,16025,13.399999999999912,mutated_elite,1.1693703277044656,9,8,51,10104,5921,False,False
1003,16028,17.199999999999964,mutated_elite,1.2212047252864533,10,9,22,10004,6024,False,False
1003,16039,7.087999999999998,mutated_elite,1.0016743290366934,3,6,19,10671,5368,False,False
1003,16040,5.578999999999995,mutated_elite,1.0544891345783178,6,8,20,10074,5966,False,False
1003,16057,7.231999999999997,mutated_elite,1.1560093586503404,3,7,32,10373,5684,False,False
1003,16060,5.605999999999997,mutated_elite,1.2524556849784794,5,10,71,10015,6045,False,False
1003,16065,17.51999999999995,mutated_elite,1.214568795931944,10,9,23,10004,6061,False,False
1003,16071,8.199999999999958,mutated_elite,1.1661211355025125,6,7,32,10193,5878,False,False
1003,16079,7.180999999999998,mutated_elite,1.1141994670231827,7,13,119,10008,6071,False,False
1003,16082,7.726999999999983,mutated_elite,1.0401074139641076,8,7,32,10054,6028,False,False
1003,16083,11.034999999999966,mutated_elite,1.0887434795855502,8,13,73,10022,6061,False,False
1003,16089,12.564999999999973,mutated_elite,1.065472206028343,8,10,204,10032,6057,False,False
1003,16121,7.8329999999999975,mutated_elite,1.0343738926852561,7,11,392,10002,6119,False,False
1003,16122,11.759999999999959,mutated_elite,1.373932110874963,5,8,14,10286,5836,False,False
1003,16133,13.244999999999944,mutated_elite,1.2028818572349167,9,6,18,10098,6035,False,False
1003,16135,5.435999999999998,mutated_elite,1.2089164883917003,7,10,326,10021,6114,False,False
1003,16148,3.728999999999998,mutated_elite,1.4028385820720624,3,5,13,13219,2929,False,False
1003,16153,6.914999999999998,mutated_elite,1.0230205546017113,11,17,16,10394,5759,False,False
1003,16163,11.97299999999991,mutated_elite,1.17167150528231,8,7,33,10054,6109,False,False
1003,16171,5.565999999999997,mutated_elite,1.0268652276362562,9,17,39,10213,5958,False,False
1003,16192,3.1039999999999988,mutated_elite,1.6574616344715225,11,21,22,10081,6111,False,False
1003,16194,3.354999999999998,mutated_elite,1.857890225284778,11,21,23,10081,6113,False,False
1003,16196,3.0979999999999976,mutated_elite,1.004682242578698,8,19,16,11630,4566,False,False
1003,16200,5.727999999999997,mutated_elite,1.202039640140035,8,11,87,10087,6113,False,False
1003,16201,12.226999999999942,mutated_elite,1.0903944783555137,8,10,209,10032,6169,False,False
1003,16216,11.009999999999946,mutated_elite,1.3242205792551776,3,9,39,10200,6016,True,True
1003,16219,1.6840000000000013,mutated_elite,1.0036637674153814,6,15,59,10145,6074,False,False
1003,16220,16.879999999999942,mutated_elite,1.2419465584092715,12,3,4,12512,3708,False,False
1003,16227,8.591999999999985,mutated_elite,1.1103351347407613,8,7,35,10054,6173,False,False
1003,16235,9.36799999999997,mutated_elite,1.3026291839972093,5,6,2,12873,3362,False,False
1003,16236,3.3079999999999985,mutated_elite,1.0745683726608863,10,18,12,10311,5925,False,False
1003,16238,24.654999999999966,mutated_elite,1.3766419492841901,17,7,2,16107,131,True,True
1003,16239,11.871999999999959,mutated_elite,1.1210171122980714,8,13,74,10022,6217,False,False
1003,16247,3.3869999999999973,mutated_elite,1.0431566064032078,6,13,350,10005,6242,False,False
1003,16255,13.237999999999952,mutated_elite,1.1173076667876096,8,11,88,10087,6168,False,False
1003,16279,1.5890000000000006,mutated_elite,1.0310166269785939,7,14,94,10109,6170,False,False
1003,16286,15.014999999999974,mutated_elite,1.211126675322314,4,12,10,10333,5953,True,True
1003,16293,6.651999999999997,mutated_elite,1.2101129445729575,10,13,27,10329,5964,False,False
1003,16295,2.9699999999999984,mutated_elite,1.4434989161072316,9,20,12,10392,5903,False,False
1003,16304,21.279999999999937,mutated_elite,1.1618762709074748,13,6,3,11521,4783,True,True
1003,16306,11.884999999999934,mutated_elite,1.3428126209459124,9,6,20,10098,6208,False,False
1003,16307,13.561999999999934,mutated_elite,1.0819120047264537,7,11,401,10002,6305,False,False
1003,16335,6.548999999999994,mutated_elite,1.3450352009127278,3,7,36,10373,5962,False,False
1003,16338,6.827999999999997,mutated_elite,1.281618439293689,11,18,25,10084,6254,False,False
1003,16351,18.50499999999991,mutated_elite,1.1331413787522135,15,4,3,10824,5527,False,False
1003,16358,12.179999999999914,mutated_elite,1.133334188155184,9,8,54,10104,6254,False,False
1003,16360,23.014999999999972,mutated_elite,1.4179988316478667,11,10,2,12772,3588,True,True
1003,16370,2.342,mutated_elite,1.0894649951378668,6,16,66,10014,6356,False,False
1003,16371,21.234999999999943,mutated_elite,1.001392026026181,14,6,13,11458,4913,False,False
1003,16376,23.46999999999991,mutated_elite,1.0527251528511643,15,2,2,16184,192,True,True
1003,16383,17.09499999999991,mutated_elite,1.2274762143317284,10,9,24,10004,6379,False,False
1003,16384,6.276,mutated_elite,1.0532494466884061,8,18,90,10116,6268,False,False
1003,16396,11.988999999999981,mutated_elite,1.2234134762645983,3,7,37,10373,6023,True,True
1003,16412,6.330999999999997,mutated_elite,1.092935847806093,6,8,22,10074,6338,False,False
1003,16413,2.9259999999999984,mutated_elite,1.795809520606569,10,21,14,12234,4179,False,False
1003,16428,11.539999999999939,mutated_elite,1.2566650545323,9,6,22,10098,6330,False,False
1003,16429,19.88999999999997,mutated_elite,1.0695120592923726,12,8,5,14384,2045,False,False
1003,16435,15.289999999999946,mutated_elite,1.1977155230054768,13,5,16,10794,5641,False,False
1003,16443,3.5719999999999974,mutated_elite,1.3523148186949832,10,20,20,10231,6212,False,False
1003,16449,23.77999999999989,mutated_elite,1.1107758909077465,13,6,5,11521,4928,True,True
1003,16455,7.253999999999998,mutated_elite,1.0920591715817891,10,16,38,10495,5960,False,False
1003,16459,5.390999999999992,mutated_elite,1.1795573736543792,9,16,57,10046,6413,False,False
1003,16465,9.687999999999992,mutated_elite,1.2178399781080134,10,15,27,10029,6436,False,False
1003,16468,23.914999999999946,mutated_elite,1.5624008013035873,19,1,1,16468,0,True,False
1003,16472,26.64499999999994,mutated_elite,1.660910334372921,16,6,1,16472,0,True,False
1003,16490,2.8569999999999993,mutated_elite,1.0292321178684196,9,17,42,10213,6277,False,False
1003,16491,3.975999999999997,mutated_elite,1.2259905167785679,3,6,22,10671,5820,False,False
1003,16492,19.094999999999928,mutated_elite,1.7139626502180416,11,8,15,10123,6369,False,False
1003,16494,6.761999999999998,mutated_elite,1.0642660501920052,11,14,54,10024,6470,False,False
1003,16495,15.25999999999997,mutated_elite,1.0570900953010898,8,10,222,10032,6463,True,True
1003,16496,2.331999999999997,mutated_elite,1.1196121265733894,2,6,3,10565,5931,False,False
1003,16497,1.552000000000001,mutated_elite,1.1114403377026063,6,15,63,10145,6352,False,False
1003,16498,22.12999999999993,mutated_elite,1.311045617001975,10,9,25,10004,6494,True,True
1003,16499,2.1829999999999994,mutated_elite,1.017763787685077,8,15,87,10027,6472,False,False
1003,16508,5.6569999999999965,mutated_elite,1.0901023843637034,7,10,348,10021,6487,False,False
1003,16509,-1.4089999999999987,mutated_elite,1.1066051075309853,7,17,127,10136,6373,False,False
1003,16515,-0.6760000000000006,mutated_elite,1.461122586018579,4,12,11,10333,6182,False,False
1003,16517,2.3919999999999995,mutated_elite,1.0130703181851641,7,16,59,10030,6487,False,False
1003,16518,7.379999999999996,mutated_elite,1.391762628377161,10,14,42,10139,6379,False,False
1003,16549,15.809999999999999,mutated_elite,1.0162245763036233,9,11,9,11507,5042,False,False
1003,16551,6.910999999999996,mutated_elite,1.3952675207389245,12,14,21,10053,6498,False,False
1003,16552,6.5749999999999975,mutated_elite,1.012462531839172,9,17,43,10213,6339,False,False
1003,16555,6.964999999999998,mutated_elite,1.2007509480731895,11,17,19,10394,6161,False,False
1003,16559,1.9399999999999995,mutated_elite,1.3303199047118142,4,7,27,10732,5827,False,False
1003,16562,22.13999999999997,mutated_elite,1.0325312564231126,12,7,7,11492,5070,True,True
1003,16563,9.803999999999949,mutated_elite,1.4442835067692472,9,13,26,10117,6446,False,False
1003,16565,6.944999999999999,mutated_elite,1.034154537886829,6,12,275,10001,6564,False,False
1003,16568,3.952999999999995,mutated_elite,1.4264941983458368,7,15,97,10061,6507,False,False
1003,16583,11.134999999999986,mutated_elite,1.0495620718446235,7,10,352,10021,6562,False,False
1003,16591,1.314000000000002,mutated_elite,1.1826064170839523,5,11,98,10041,6550,False,False
1003,16599,14.36299999999992,mutated_elite,1.1507283363733256,10,13,29,10329,6270,True,True
1003,16601,5.956999999999996,mutated_elite,1.1072128225608935,12,14,22,10053,6548,False,False
1003,16604,6.080999999999996,mutated_elite,1.4017381541235219,10,16,42,10495,6109,False,False
1003,16607,20.859999999999918,mutated_elite,1.406941727359891,13,6,6,11521,5086,False,False
1003,16614,5.5609999999999955,mutated_elite,1.134562463588972,9,16,58,10046,6568,False,False
1003,16616,3.1809999999999987,mutated_elite,1.1723322430278775,9,16,59,10046,6570,False,False
1003,16618,12.43000000000001,mutated_elite,1.3526897895171646,6,15,65,10145,6473,False,False
1003,16621,3.6699999999999893,mutated_elite,1.0380113259095032,6,12,280,10001,6620,False,False
1003,16627,5.205999999999994,mutated_elite,1.1352054047239275,7,10,354,10021,6606,False,False
1003,16633,10.660999999999973,mutated_elite,1.1418915610992966,11,15,13,10313,6320,False,False
1003,16645,3.6269999999999976,mutated_elite,1.3177646862676422,9,20,13,10392,6253,False,False
1003,16649,20.519999999999886,mutated_elite,1.0215572241429087,15,3,10,13574,3075,False,False
1003,16660,12.701999999999895,mutated_elite,1.244705886157483,9,3,1,16660,0,True,False
1003,16661,13.51499999999995,mutated_elite,1.0595712396803934,9,5,29,10410,6251,False,False
1003,16663,6.913999999999997,mutated_elite,1.2874904577100066,8,15,90,10027,6636,False,False
1003,16670,6.950999999999998,mutated_elite,1.014138975773705,10,16,43,10495,6175,False,False
1003,16682,18.069999999999943,mutated_elite,1.6334462353533015,13,8,1,16682,0,True,False
1003,16685,11.057999999999934,mutated_elite,1.0108467820297777,11,14,56,10024,6661,False,False
1003,16691,5.575999999999995,mutated_elite,1.1272283209412153,7,10,357,10021,6670,False,False
1003,16694,18.849999999999923,mutated_elite,1.232795695661028,12,6,24,10588,6106,False,False
1003,16695,15.979999999999924,mutated_elite,2.1060427603214738,11,4,4,14113,2582,False,False
1003,16711,6.622999999999994,mutated_elite,2.0901517435639456,12,14,23,10053,6658,False,False
1003,16712,20.9999999999999,mutated_elite,2.018277641457622,15,6,4,12628,4084,False,False
1003,16713,17.86999999999989,mutated_elite,1.5734411023717978,13,9,2,15545,1168,True,True
1003,16726,6.816999999999998,mutated_elite,1.2330475910245136,11,17,20,10394,6332,False,False
1003,16727,2.5419999999999994,mutated_elite,1.126991482736771,5,13,146,10009,6718,False,False
1003,16728,6.587999999999997,mutated_elite,1.1109324017514786,9,14,54,10062,6666,False,False
1003,16730,9.674999999999963,mutated_elite,1.0432633169362129,8,9,145,10042,6688,False,False
1003,16734,2.686999999999998,mutated_elite,1.0370383029340784,3,9,43,10200,6534,False,False
1003,16745,7.1149999999999975,mutated_elite,1.7677465169366091,12,14,24,10053,6692,False,False
1003,16751,6.871999999999997,mutated_elite,1.511154306828914,12,14,25,10053,6698,False,False
1003,16755,9.366999999999953,mutated_elite,1.5604968403152897,7,5,11,11720,5035,False,False
1003,16759,-1.3739999999999988,mutated_elite,1.357619412671751,7,18,94,10103,6656,False,False
1003,16761,-1.4649999999999994,mutated_elite,1.0577342082492671,4,13,5,10385,6376,False,False
1003,16776,7.193999999999996,mutated_elite,1.3322189447626291,10,12,9,10296,6480,False,False
