cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
2,19,27.38499999999991,-0.7978311328219336,0.5641449951449773,280,7,1,0
2,20,26.949999999999925,-0.7744675650661179,0.6664356678882659,280,7,1,9
2,21,26.38999999999994,-0.8163352837471309,0.7367610283669211,280,7,6,4
2,22,20.344999999999924,-0.7765848584212678,0.7844289572074477,280,5,6,0
2,23,27.844999999999967,-0.8188378606955634,0.9071601772323257,280,7,5,5
2,24,25.244999999999955,-0.7657998914457386,0.9592788064774646,280,6,6,0
3,0,24.309999999999977,-0.7080981575698175,-0.9273972618350991,280,6,13,3
3,1,23.959999999999912,-0.7080998211183069,-0.8725659462515114,280,6,2,3
3,2,26.274999999999967,-0.7461568529890014,-0.8239854222009244,280,7,10,0
3,3,25.509999999999934,-0.739887027231251,-0.7049774248167067,280,6,4,0
3,4,24.379999999999917,-0.7218852592443777,-0.6467975770609217,280,6,5,0
3,5,26.77999999999992,-0.7551197587494494,-0.5599979436599055,280,7,6,7
3,6,26.5949999999999,-0.6893794935830284,-0.44514008547507944,280,7,0,0
3,7,27.309999999999935,-0.7580939881732768,-0.39371981303864073,280,7,4,6
3,8,27.549999999999958,-0.6872689117766692,-0.3411088026920507,280,7,4,3
3,9,25.87499999999993,-0.7025425781097693,-0.2622052675067137,280,7,1,10
3,10,25.264999999999947,-0.7369979464966556,-0.19648163211020117,280,6,6,4
3,11,25.474999999999937,-0.7476164219773984,-0.08889217000991456,280,6,5,0
3,12,26.3799999999999,-0.7164092184295888,-0.03582168708173822,280,7,1,0
3,13,27.644999999999975,-0.7002261247964756,0.057920836357639144,280,7,8,0
3,14,28.014999999999954,-0.7570327941335324,0.15111744380594538,280,7,5,10
3,15,23.829999999999952,-0.706775751353323,0.2383828918328214,280,6,15,5
3,16,26.759999999999945,-0.7103619599523804,0.3105384425991082,280,7,7,4
3,17,28.099999999999937,-0.7533613118993886,0.3795945187759667,280,7,6,1
3,18,27.91999999999996,-0.7196857382237597,0.4891732194056388,280,7,4,6
3,19,28.40999999999993,-0.6975099724112407,0.5963923266059795,280,7,3,0
3,20,27.83999999999993,-0.758039442432404,0.6608640094201816,280,7,3,3
3,21,27.329999999999934,-0.7408210667020011,0.7114104756505577,280,7,5,5
3,22,24.889999999999954,-0.7508660783587109,0.7826500014049994,280,6,10,5
3,23,25.054999999999936,-0.730731662144172,0.8809860832453065,280,6,5,6
3,24,21.574999999999946,-0.6914158061913376,0.9201168143574855,280,6,8,28
4,0,17.734999999999957,-0.6411197103925228,-0.9634582719885435,280,4,10,5
4,1,16.139999999999922,-0.6678062903786418,-0.8716886896504724,280,4,6,10
4,2,22.839999999999943,-0.6337807910986216,-0.7835219192321661,280,6,21,0
4,3,24.53499999999994,-0.6528544930862625,-0.7550762662382591,280,6,4,0
4,4,27.099999999999937,-0.6686242043952109,-0.6447226944961058,280,7,4,3
4,5,26.72999999999992,-0.6780887172684674,-0.5414072720246833,280,7,2,8
